#[Manufacturer]; [Hostname]; [Delta t]; [Date]; [Mode]; [File Version]
Thorlabs; PM5020_5E; 10 ms; 2026-07-15T05:11:36; CW; 1

#[Ch];[Name];[Serial];[Type];[Wavelength];[Range];[Attenuation];[Unit]
0; S425C-L; 1932731; Thermopile;1064 nm; manual; 0 dB; W
1; S120VC; 230131112; Photodiode;1064 nm; auto; 0 dB; W

#[ms]; [Ch: 1]; [Ch: 2]
     11100; 1.079955E+00 ; 6.865463E-05 
     11120; 1.078454E+00 ; 6.665615E-05 
     11130; 1.080014E+00 ; 6.676324E-05 
     11140; 1.078795E+00 ; 6.830273E-05 
     11150; 1.078569E+00 ; 6.906522E-05 
     11160; 1.079389E+00 ; 6.813005E-05 
     11170; 1.078768E+00 ; 6.687499E-05 
     11180; 1.078043E+00 ; 6.704911E-05 
     11190; 1.078593E+00 ; 6.880319E-05 
     11200; 1.077539E+00 ; 6.932162E-05 
     11210; 1.076199E+00 ; 6.836085E-05 
     11220; 1.077116E+00 ; 6.727626E-05 
     11230; 1.075767E+00 ; 6.754667E-05 
     11240; 1.074879E+00 ; 6.894991E-05 
     11250; 1.077003E+00 ; 6.979969E-05 
     11260; 1.075160E+00 ; 6.877703E-05 
     11270; 1.074778E+00 ; 6.760901E-05 
     11280; 1.076984E+00 ; 6.784611E-05 
     11290; 1.075648E+00 ; 6.952464E-05 
     11300; 1.074945E+00 ; 7.014219E-05 
     11310; 1.076617E+00 ; 6.918239E-05 
     11320; 1.075521E+00 ; 6.818418E-05 
     11330; 1.077405E+00 ; 6.838371E-05 
     11340; 1.075683E+00 ; 6.996307E-05 
     11350; 1.075852E+00 ; 7.078591E-05 
     11360; 1.077276E+00 ; 6.961163E-05 
     11370; 1.076575E+00 ; 6.862319E-05 
     11380; 1.075020E+00 ; 6.890858E-05 
     11390; 1.076159E+00 ; 7.048574E-05 
     11400; 1.076010E+00 ; 7.116719E-05 
     11410; 1.074908E+00 ; 7.010435E-05 
     11430; 1.075287E+00 ; 6.947464E-05 
     11440; 1.076868E+00 ; 7.110934E-05 
     11450; 1.077082E+00 ; 7.193573E-05 
     11460; 1.076191E+00 ; 7.070485E-05 
     11470; 1.078513E+00 ; 6.973969E-05 
     11480; 1.077396E+00 ; 7.023889E-05 
     11490; 1.076474E+00 ; 7.175044E-05 
     11500; 1.077791E+00 ; 7.226963E-05 
     11510; 1.076550E+00 ; 7.094997E-05 
     11520; 1.075146E+00 ; 7.007950E-05 
     11530; 1.076976E+00 ; 7.051105E-05 
     11540; 1.074775E+00 ; 7.205930E-05 
     11550; 1.076091E+00 ; 7.256351E-05 
     11560; 1.074362E+00 ; 7.138497E-05 
     11570; 1.075796E+00 ; 7.022593E-05 
     11590; 1.074854E+00 ; 7.237184E-05 
     11600; 1.074575E+00 ; 7.260253E-05 
     11610; 1.076199E+00 ; 7.151549E-05 
     11620; 1.075481E+00 ; 7.048644E-05 
     11630; 1.074670E+00 ; 7.100603E-05 
     11640; 1.075899E+00 ; 7.257434E-05 
     11650; 1.075651E+00 ; 7.292473E-05 
     11660; 1.076886E+00 ; 7.365215E-05 
     11670; 1.076270E+00 ; 7.090158E-05 
     11680; 1.076293E+00 ; 7.316304E-05 
     11690; 1.076708E+00 ; 7.479227E-05 
     11700; 1.076492E+00 ; 7.332907E-05 
     11710; 1.076307E+00 ; 7.467840E-05 
     11720; 1.076877E+00 ; 7.112352E-05 
     11740; 1.075560E+00 ; 7.565293E-05 
     11750; 1.077068E+00 ; 7.418913E-05 
     11760; 1.076033E+00 ; 7.285060E-05 
     11770; 1.075496E+00 ; 7.150916E-05 
     11780; 1.077014E+00 ; 7.256628E-05 
     11790; 1.076150E+00 ; 7.392353E-05 
     11800; 1.075588E+00 ; 7.419538E-05 
     11810; 1.076772E+00 ; 7.313733E-05 
     11820; 1.075907E+00 ; 7.181391E-05 
     11830; 1.074105E+00 ; 7.289571E-05 
     11840; 1.076794E+00 ; 7.413173E-05 
     11850; 1.075737E+00 ; 7.447456E-05 
     11860; 1.076614E+00 ; 7.310195E-05 
     11870; 1.076277E+00 ; 7.175482E-05 
     11880; 1.075756E+00 ; 7.316130E-05 
     11890; 1.076356E+00 ; 7.440785E-05 
     11900; 1.076504E+00 ; 7.424878E-05 
     11910; 1.075005E+00 ; 7.314291E-05 
     11920; 1.076602E+00 ; 7.195664E-05 
     11930; 1.076347E+00 ; 7.316082E-05 
     11940; 1.075496E+00 ; 7.425545E-05 
     11950; 1.078122E+00 ; 7.693836E-05 
     11960; 1.076973E+00 ; 7.305899E-05 
     11970; 1.075746E+00 ; 7.439443E-05 
     11980; 1.078291E+00 ; 7.326584E-05 
     11990; 1.077225E+00 ; 7.673439E-05 
     12000; 1.076862E+00 ; 7.586533E-05 
     12010; 1.078086E+00 ; 7.283851E-05 
     12020; 1.077407E+00 ; 7.356724E-05 
     12030; 1.076514E+00 ; 7.316573E-05 
     12040; 1.077525E+00 ; 7.586172E-05 
     12050; 1.076583E+00 ; 7.440471E-05 
     12060; 1.076063E+00 ; 7.291475E-05 
     12070; 1.077880E+00 ; 7.181604E-05 
     12080; 1.077778E+00 ; 7.309597E-05 
     12090; 1.077041E+00 ; 7.422450E-05 
     12100; 1.078139E+00 ; 7.424608E-05 
     12110; 1.077635E+00 ; 7.271627E-05 
     12120; 1.076618E+00 ; 7.184602E-05 
     12130; 1.077736E+00 ; 7.309313E-05 
     12140; 1.075851E+00 ; 7.421026E-05 
     12150; 1.075866E+00 ; 7.421428E-05 
     12160; 1.076935E+00 ; 7.272739E-05 
     12170; 1.076708E+00 ; 7.162471E-05 
     12180; 1.076475E+00 ; 7.312016E-05 
     12190; 1.077464E+00 ; 7.402556E-05 
     12200; 1.077483E+00 ; 7.385713E-05 
     12210; 1.076260E+00 ; 7.237536E-05 
     12220; 1.077843E+00 ; 7.133031E-05 
     12230; 1.076706E+00 ; 7.277676E-05 
     12250; 1.077362E+00 ; 7.552961E-05 
     12260; 1.075046E+00 ; 7.357645E-05 
     12270; 1.076500E+00 ; 7.165535E-05 
     12280; 1.075654E+00 ; 7.459611E-05 
     12290; 1.076895E+00 ; 7.398568E-05 
     12300; 1.076068E+00 ; 7.536803E-05 
     12310; 1.075205E+00 ; 7.369171E-05 
     12330; 1.076537E+00 ; 7.472936E-05 
     12340; 1.075239E+00 ; 7.403431E-05 
     12350; 1.077610E+00 ; 7.355884E-05 
     12360; 1.076084E+00 ; 7.231504E-05 
     12370; 1.076073E+00 ; 7.128651E-05 
     12380; 1.077321E+00 ; 7.308210E-05 
     12390; 1.076754E+00 ; 7.410080E-05 
     12400; 1.076442E+00 ; 7.338008E-05 
     12410; 1.077881E+00 ; 7.220117E-05 
     12420; 1.076882E+00 ; 7.132951E-05 
     12430; 1.076492E+00 ; 7.296466E-05 
     12440; 1.076472E+00 ; 7.401113E-05 
     12450; 1.077102E+00 ; 7.351703E-05 
     12460; 1.075659E+00 ; 7.228024E-05 
     12470; 1.076887E+00 ; 7.129735E-05 
     12480; 1.076679E+00 ; 7.319960E-05 
     12490; 1.075685E+00 ; 7.391673E-05 
     12500; 1.077135E+00 ; 7.328645E-05 
     12510; 1.076130E+00 ; 7.230836E-05 
     12520; 1.075076E+00 ; 7.127252E-05 
     12530; 1.076578E+00 ; 7.309078E-05 
     12540; 1.075055E+00 ; 7.576998E-05 
     12550; 1.074500E+00 ; 7.338697E-05 
     12560; 1.075603E+00 ; 7.405555E-05 
     12570; 1.074224E+00 ; 7.137143E-05 
     12580; 1.076005E+00 ; 7.505499E-05 
     12590; 1.074589E+00 ; 7.595982E-05 
     12600; 1.077722E+00 ; 7.345078E-05 
     12610; 1.076101E+00 ; 7.404092E-05 
     12620; 1.076105E+00 ; 7.154166E-05 
     12630; 1.078287E+00 ; 7.506124E-05 
     12640; 1.077510E+00 ; 7.419421E-05 
     12650; 1.077681E+00 ; 7.361431E-05 
     12660; 1.080019E+00 ; 7.222468E-05 
     12670; 1.078275E+00 ; 7.144843E-05 
     12680; 1.078062E+00 ; 7.347261E-05 
     12690; 1.079605E+00 ; 7.418873E-05 
     12700; 1.079504E+00 ; 7.372128E-05 
     12710; 1.078942E+00 ; 7.227251E-05 
     12720; 1.079430E+00 ; 7.160330E-05 
     12730; 1.079707E+00 ; 7.345153E-05 
     12740; 1.079686E+00 ; 7.428992E-05 
     12750; 1.080113E+00 ; 7.373473E-05 
     12760; 1.080295E+00 ; 7.233320E-05 
     12770; 1.079931E+00 ; 7.173995E-05 
     12780; 1.080315E+00 ; 7.360743E-05 
     12790; 1.080066E+00 ; 7.428430E-05 
     12810; 1.079643E+00 ; 7.228053E-05 
     12820; 1.079064E+00 ; 7.182160E-05 
     12830; 1.078841E+00 ; 7.359002E-05 
     12840; 1.077601E+00 ; 7.631878E-05 
     12850; 1.077355E+00 ; 7.527781E-05 
     12860; 1.077518E+00 ; 7.260732E-05 
     12870; 1.077068E+00 ; 7.378264E-05 
     12880; 1.076672E+00 ; 7.361379E-05 
     12890; 1.076125E+00 ; 7.592633E-05 
     12900; 1.076627E+00 ; 7.474892E-05 
     12910; 1.076521E+00 ; 7.268904E-05 
     12920; 1.075606E+00 ; 7.364080E-05 
     12930; 1.076646E+00 ; 7.363965E-05 
     12940; 1.075503E+00 ; 7.456609E-05 
     12960; 1.076516E+00 ; 7.226515E-05 
     12970; 1.076149E+00 ; 7.200822E-05 
     12980; 1.078426E+00 ; 7.385430E-05 
     12990; 1.076717E+00 ; 7.450263E-05 
     13000; 1.077142E+00 ; 7.339309E-05 
     13010; 1.078593E+00 ; 7.245287E-05 
     13020; 1.077608E+00 ; 7.185827E-05 
     13030; 1.077081E+00 ; 7.386765E-05 
     13040; 1.078296E+00 ; 7.472793E-05 
     13050; 1.077851E+00 ; 7.351569E-05 
     13060; 1.077171E+00 ; 7.243749E-05 
     13070; 1.078364E+00 ; 7.213410E-05 
     13080; 1.078680E+00 ; 7.391862E-05 
     13100; 1.079137E+00 ; 7.355274E-05 
     13110; 1.078699E+00 ; 7.258311E-05 
     13120; 1.077847E+00 ; 7.228547E-05 
     13130; 1.079919E+00 ; 7.396741E-05 
     13140; 1.078882E+00 ; 7.486926E-05 
     13160; 1.080165E+00 ; 7.263500E-05 
     13170; 1.079591E+00 ; 7.250329E-05 
     13180; 1.079300E+00 ; 7.434850E-05 
     13190; 1.080386E+00 ; 7.506990E-05 
     13200; 1.080526E+00 ; 7.386181E-05 
     13210; 1.080181E+00 ; 7.286336E-05 
     13230; 1.080882E+00 ; 7.453108E-05 
     13240; 1.080403E+00 ; 7.532875E-05 
     13250; 1.082073E+00 ; 7.600158E-05 
     13260; 1.081886E+00 ; 7.305998E-05 
     13270; 1.081294E+00 ; 7.481149E-05 
     13280; 1.082227E+00 ; 7.551063E-05 
     13290; 1.081800E+00 ; 7.676937E-05 
     13300; 1.081464E+00 ; 7.543046E-05 
     13310; 1.081803E+00 ; 7.338448E-05 
     13320; 1.081303E+00 ; 7.415135E-05 
     13330; 1.082093E+00 ; 7.530367E-05 
     13340; 1.081997E+00 ; 7.677140E-05 
     13350; 1.083166E+00 ; 7.493527E-05 
     13360; 1.082743E+00 ; 7.357379E-05 
     13370; 1.081837E+00 ; 7.398876E-05 
     13380; 1.083332E+00 ; 7.557282E-05 
     13390; 1.082342E+00 ; 7.604213E-05 
     13400; 1.082547E+00 ; 7.511598E-05 
     13410; 1.082838E+00 ; 7.374590E-05 
     13420; 1.083005E+00 ; 7.426441E-05 
     13440; 1.083095E+00 ; 7.627332E-05 
     13450; 1.084082E+00 ; 7.526058E-05 
     13460; 1.083542E+00 ; 7.384610E-05 
     13470; 1.083348E+00 ; 7.438906E-05 
     13480; 1.084103E+00 ; 7.602222E-05 
     13490; 1.084072E+00 ; 7.647300E-05 
     13500; 1.084637E+00 ; 7.514984E-05 
     13510; 1.083989E+00 ; 7.401170E-05 
     13520; 1.084528E+00 ; 7.435844E-05 
     13530; 1.085032E+00 ; 7.607127E-05 
     13540; 1.084746E+00 ; 7.665780E-05 
     13550; 1.085254E+00 ; 7.527387E-05 
     13560; 1.085610E+00 ; 7.396341E-05 
     13570; 1.085267E+00 ; 7.450968E-05 
     13580; 1.085841E+00 ; 7.605101E-05 
     13590; 1.085149E+00 ; 7.639355E-05 
     13600; 1.085739E+00 ; 7.511817E-05 
     13610; 1.085241E+00 ; 7.400745E-05 
     13620; 1.085622E+00 ; 7.442526E-05 
     13630; 1.086095E+00 ; 7.600582E-05 
     13640; 1.085001E+00 ; 7.650523E-05 
     13650; 1.085450E+00 ; 7.491570E-05 
     13660; 1.086268E+00 ; 7.374958E-05 
     13670; 1.085555E+00 ; 7.531932E-05 
     13680; 1.085646E+00 ; 7.657923E-05 
     13690; 1.084674E+00 ; 7.616340E-05 
     13700; 1.084713E+00 ; 7.556329E-05 
     13710; 1.084048E+00 ; 7.360490E-05 
     13720; 1.084145E+00 ; 7.496499E-05 
     13730; 1.084645E+00 ; 7.630462E-05 
     13740; 1.083958E+00 ; 7.604116E-05 
     13750; 1.084286E+00 ; 7.513496E-05 
     13760; 1.083395E+00 ; 7.335188E-05 
     13770; 1.083554E+00 ; 7.405214E-05 
     13780; 1.084190E+00 ; 7.536984E-05 
     13790; 1.084344E+00 ; 7.558603E-05 
     13800; 1.084418E+00 ; 7.418611E-05 
     13820; 1.083560E+00 ; 7.358771E-05 
     13830; 1.084486E+00 ; 7.505319E-05 
     13840; 1.083744E+00 ; 7.542835E-05 
     13850; 1.084244E+00 ; 7.385557E-05 
     13860; 1.083811E+00 ; 7.276846E-05 
     13870; 1.082940E+00 ; 7.359989E-05 
     13890; 1.081779E+00 ; 7.516295E-05 
     13900; 1.081688E+00 ; 7.357717E-05 
     13910; 1.081356E+00 ; 7.247712E-05 
     13920; 1.080684E+00 ; 7.340991E-05 
     13930; 1.081393E+00 ; 7.463887E-05 
     13940; 1.080780E+00 ; 7.468230E-05 
     13950; 1.080780E+00 ; 7.349012E-05 
     13960; 1.080518E+00 ; 7.220853E-05 
     13970; 1.079972E+00 ; 7.331564E-05 
     13980; 1.080643E+00 ; 7.461700E-05 
     13990; 1.080377E+00 ; 7.450158E-05 
     14000; 1.080301E+00 ; 7.322353E-05 
     14010; 1.080375E+00 ; 7.205080E-05 
     14020; 1.079569E+00 ; 7.312508E-05 
     14030; 1.080603E+00 ; 7.437431E-05 
     14040; 1.079422E+00 ; 7.431069E-05 
     14050; 1.079880E+00 ; 7.311416E-05 
     14070; 1.079373E+00 ; 7.300255E-05 
     14080; 1.079522E+00 ; 7.499642E-05 
     14090; 1.078780E+00 ; 7.405999E-05 
     14100; 1.079274E+00 ; 7.351444E-05 
     14110; 1.078370E+00 ; 7.226963E-05 
     14120; 1.078393E+00 ; 7.284113E-05 
     14130; 1.078324E+00 ; 7.599574E-05 
     14140; 1.077981E+00 ; 7.402857E-05 
     14150; 1.078313E+00 ; 7.462481E-05 
     14160; 1.078025E+00 ; 7.133294E-05 
     14170; 1.077955E+00 ; 7.479295E-05 
     14190; 1.074384E+00 ; 7.379584E-05 
     14200; 1.076774E+00 ; 7.259503E-05 
     14210; 1.074300E+00 ; 7.135382E-05 
     14220; 1.074173E+00 ; 7.290149E-05 
     14230; 1.075527E+00 ; 7.395840E-05 
     14240; 1.073684E+00 ; 7.382904E-05 
     14250; 1.075798E+00 ; 7.245595E-05 
     14260; 1.074635E+00 ; 7.126846E-05 
     14270; 1.076461E+00 ; 7.284636E-05 
     14280; 1.076580E+00 ; 7.391864E-05 
     14290; 1.075831E+00 ; 7.362087E-05 
     14300; 1.077560E+00 ; 7.235344E-05 
     14310; 1.077006E+00 ; 7.134541E-05 
     14320; 1.076462E+00 ; 7.285011E-05 
     14330; 1.078414E+00 ; 7.378345E-05 
     14340; 1.077531E+00 ; 7.368018E-05 
     14360; 1.079061E+00 ; 7.125398E-05 
     14370; 1.077791E+00 ; 7.286842E-05 
     14380; 1.077293E+00 ; 7.377802E-05 
     14390; 1.078724E+00 ; 7.355477E-05 
     14410; 1.078297E+00 ; 7.124949E-05 
     14420; 1.079516E+00 ; 7.274584E-05 
     14430; 1.079742E+00 ; 7.365776E-05 
     14440; 1.078741E+00 ; 7.349846E-05 
     14450; 1.081313E+00 ; 7.201518E-05 
     14460; 1.080613E+00 ; 7.114987E-05 
     14470; 1.079730E+00 ; 7.278995E-05 
     14480; 1.080453E+00 ; 7.375008E-05 
     14490; 1.080001E+00 ; 7.328448E-05 
     14500; 1.080507E+00 ; 7.382284E-05 
     14510; 1.081295E+00 ; 7.289931E-05 
     14520; 1.080362E+00 ; 7.269034E-05 
     14530; 1.081100E+00 ; 7.549942E-05 
     14540; 1.080711E+00 ; 7.332157E-05 
     14550; 1.081746E+00 ; 7.399394E-05 
     14560; 1.081306E+00 ; 7.313727E-05 
     14570; 1.080619E+00 ; 7.267147E-05 
     14580; 1.081463E+00 ; 7.569705E-05 
     14590; 1.080636E+00 ; 7.309574E-05 
     14600; 1.081306E+00 ; 7.183017E-05 
     14610; 1.081257E+00 ; 7.105382E-05 
     14620; 1.081262E+00 ; 7.254548E-05 
     14630; 1.081972E+00 ; 7.350684E-05 
     14660; 1.080687E+00 ; 7.076986E-05 
     14670; 1.080310E+00 ; 7.258413E-05 
     14680; 1.080529E+00 ; 7.354401E-05 
     14690; 1.080682E+00 ; 7.290347E-05 
     14700; 1.080349E+00 ; 7.167305E-05 
     14710; 1.080724E+00 ; 7.077785E-05 
     14720; 1.079881E+00 ; 7.254968E-05 
     14730; 1.081477E+00 ; 7.346329E-05 
     14740; 1.081108E+00 ; 7.278603E-05 
     14750; 1.080929E+00 ; 7.157032E-05 
     14760; 1.081014E+00 ; 7.073281E-05 
     14770; 1.080956E+00 ; 7.257929E-05 
     14780; 1.080786E+00 ; 7.341717E-05 
     14790; 1.080683E+00 ; 7.266734E-05 
     14800; 1.081678E+00 ; 7.155239E-05 
     14810; 1.081118E+00 ; 7.066944E-05 
     14840; 1.081317E+00 ; 7.264804E-05 
     14850; 1.082180E+00 ; 7.155703E-05 
     14860; 1.082156E+00 ; 7.068452E-05 
     14870; 1.081498E+00 ; 7.244320E-05 
     14880; 1.082582E+00 ; 7.328976E-05 
     14890; 1.081770E+00 ; 7.244357E-05 
     14900; 1.081921E+00 ; 7.144573E-05 
     14910; 1.082373E+00 ; 7.279958E-05 
     14930; 1.082975E+00 ; 7.546716E-05 
     14940; 1.082698E+00 ; 7.419760E-05 
     14950; 1.082747E+00 ; 7.196965E-05 
     14960; 1.082850E+00 ; 7.276457E-05 
     14970; 1.083011E+00 ; 7.252628E-05 
     14980; 1.082947E+00 ; 7.544513E-05 
     14990; 1.082206E+00 ; 7.409135E-05 
     15000; 1.082541E+00 ; 7.187360E-05 
     15010; 1.082804E+00 ; 7.047220E-05 
     15030; 1.083136E+00 ; 7.326822E-05 
     15040; 1.081984E+00 ; 7.245699E-05 
     15050; 1.082574E+00 ; 7.129315E-05 
     15060; 1.082286E+00 ; 7.049531E-05 
     15070; 1.082183E+00 ; 7.239467E-05 
     15080; 1.082624E+00 ; 7.322391E-05 
     15090; 1.082124E+00 ; 7.238900E-05 
     15100; 1.083202E+00 ; 7.137535E-05 
     15110; 1.083050E+00 ; 7.067778E-05 
     15120; 1.082395E+00 ; 7.242785E-05 
     15130; 1.082645E+00 ; 7.322107E-05 
     15140; 1.081969E+00 ; 7.246171E-05 
     15150; 1.081836E+00 ; 7.108327E-05 
     15160; 1.081642E+00 ; 7.060982E-05 
     15170; 1.081912E+00 ; 7.253056E-05 
     15180; 1.082771E+00 ; 7.311728E-05 
     15190; 1.081742E+00 ; 7.228283E-05 
     15200; 1.082504E+00 ; 7.107892E-05 
     15210; 1.082385E+00 ; 7.062727E-05 
     15220; 1.081672E+00 ; 7.234768E-05 
     15230; 1.082635E+00 ; 7.313119E-05 
     15240; 1.082295E+00 ; 7.225934E-05 
     15250; 1.081867E+00 ; 7.091074E-05 
     15260; 1.082544E+00 ; 7.056389E-05 
     15270; 1.082494E+00 ; 7.231150E-05 
     15280; 1.083207E+00 ; 7.299668E-05 
     15290; 1.082412E+00 ; 7.218697E-05 
     15300; 1.083309E+00 ; 7.091608E-05 
     15320; 1.083220E+00 ; 7.289491E-05 
     15330; 1.083557E+00 ; 7.445827E-05 
     15350; 1.084603E+00 ; 7.089668E-05 
     15360; 1.084513E+00 ; 7.281073E-05 
     15370; 1.083932E+00 ; 7.306979E-05 
     15380; 1.085204E+00 ; 7.445345E-05 
     15390; 1.084455E+00 ; 7.447081E-05 
     15400; 1.084342E+00 ; 7.080060E-05 
     15410; 1.084528E+00 ; 7.289698E-05 
     15420; 1.083722E+00 ; 7.234393E-05 
     15430; 1.084135E+00 ; 7.311394E-05 
     15440; 1.083502E+00 ; 7.233771E-05 
     15450; 1.084157E+00 ; 7.078623E-05 
     15460; 1.083753E+00 ; 7.064084E-05 
     15480; 1.084067E+00 ; 7.311464E-05 
     15490; 1.082989E+00 ; 7.217949E-05 
     15500; 1.083157E+00 ; 7.092513E-05 
     15510; 1.083782E+00 ; 7.071250E-05 
     15520; 1.082545E+00 ; 7.242632E-05 
     15530; 1.083178E+00 ; 7.318545E-05 
     15540; 1.081735E+00 ; 7.236961E-05 
     15550; 1.083036E+00 ; 7.105976E-05 
     15560; 1.083513E+00 ; 7.075026E-05 
     15580; 1.083280E+00 ; 7.318104E-05 
     15590; 1.083426E+00 ; 7.222581E-05 
     15600; 1.083852E+00 ; 7.102216E-05 
     15610; 1.083867E+00 ; 7.085896E-05 
     15620; 1.083593E+00 ; 7.246451E-05 
     15630; 1.084644E+00 ; 7.327638E-05 
     15640; 1.083510E+00 ; 7.223181E-05 
     15650; 1.084555E+00 ; 7.103497E-05 
     15660; 1.084732E+00 ; 7.099607E-05 
     15680; 1.084502E+00 ; 7.336913E-05 
     15700; 1.084293E+00 ; 7.098798E-05 
     15710; 1.084757E+00 ; 7.090266E-05 
     15720; 1.083803E+00 ; 7.255113E-05 
     15730; 1.084741E+00 ; 7.327786E-05 
     15740; 1.084241E+00 ; 7.228224E-05 
     15750; 1.084305E+00 ; 7.092219E-05 
     15760; 1.084728E+00 ; 7.083237E-05 
     15770; 1.083899E+00 ; 7.256821E-05 
     15780; 1.084656E+00 ; 7.331372E-05 
     15790; 1.083191E+00 ; 7.219415E-05 
     15800; 1.083312E+00 ; 7.107153E-05 
     15810; 1.083045E+00 ; 7.086388E-05 
     15820; 1.081454E+00 ; 7.256378E-05 
     15830; 1.081925E+00 ; 7.337324E-05 
     15840; 1.081134E+00 ; 7.218120E-05 
     15850; 1.081540E+00 ; 7.114609E-05 
     15860; 1.081155E+00 ; 7.089515E-05 
     15870; 1.080615E+00 ; 7.256043E-05 
     15880; 1.080695E+00 ; 7.329698E-05 
     15890; 1.079724E+00 ; 7.433500E-05 
     15900; 1.079814E+00 ; 7.095403E-05 
     15910; 1.080100E+00 ; 7.299393E-05 
     15920; 1.079387E+00 ; 7.468135E-05 
     15930; 1.079350E+00 ; 7.319848E-05 
     15940; 1.079569E+00 ; 7.395884E-05 
     15950; 1.080086E+00 ; 7.073137E-05 
     15960; 1.079976E+00 ; 7.263626E-05 
     15970; 1.079777E+00 ; 7.434625E-05 
     15980; 1.080535E+00 ; 7.290310E-05 
     15990; 1.080052E+00 ; 7.165968E-05 
     16000; 1.080693E+00 ; 7.053888E-05 
     16010; 1.081714E+00 ; 7.044504E-05 
     16020; 1.081425E+00 ; 7.201940E-05 
     16030; 1.081803E+00 ; 7.269441E-05 
     16040; 1.081460E+00 ; 7.151389E-05 
     16050; 1.081327E+00 ; 7.052723E-05 
     16060; 1.082474E+00 ; 7.048087E-05 
     16070; 1.081662E+00 ; 7.205248E-05 
     16080; 1.081771E+00 ; 7.269169E-05 
     16090; 1.082130E+00 ; 7.148864E-05 
     16100; 1.083245E+00 ; 7.056288E-05 
     16110; 1.082784E+00 ; 7.044597E-05 
     16120; 1.082594E+00 ; 7.205547E-05 
     16130; 1.083383E+00 ; 7.280033E-05 
     16140; 1.082520E+00 ; 7.149498E-05 
     16150; 1.082600E+00 ; 7.059400E-05 
     16160; 1.083107E+00 ; 7.056764E-05 
     16170; 1.082290E+00 ; 7.216822E-05 
     16180; 1.083144E+00 ; 7.279735E-05 
     16190; 1.083305E+00 ; 7.158877E-05 
     16200; 1.083236E+00 ; 7.060946E-05 
     16210; 1.083413E+00 ; 7.063807E-05 
     16220; 1.082633E+00 ; 7.230769E-05 
     16230; 1.083942E+00 ; 7.299468E-05 
     16240; 1.083237E+00 ; 7.178976E-05 
     16250; 1.083297E+00 ; 7.070545E-05 
     16260; 1.083768E+00 ; 7.077096E-05 
     16270; 1.083320E+00 ; 7.253895E-05 
     16280; 1.083698E+00 ; 7.311254E-05 
     16290; 1.083143E+00 ; 7.179102E-05 
     16300; 1.083113E+00 ; 7.064990E-05 
     16310; 1.083250E+00 ; 7.064636E-05 
     16320; 1.082945E+00 ; 7.230664E-05 
     16330; 1.083070E+00 ; 7.307615E-05 
     16340; 1.083142E+00 ; 7.174167E-05 
     16350; 1.083954E+00 ; 7.052936E-05 
     16360; 1.083918E+00 ; 7.067018E-05 
     16370; 1.083806E+00 ; 7.245174E-05 
     16380; 1.084439E+00 ; 7.280779E-05 
     16390; 1.084229E+00 ; 7.156001E-05 
     16420; 1.084204E+00 ; 7.209935E-05 
     16430; 1.084812E+00 ; 7.272790E-05 
     16440; 1.084658E+00 ; 7.158613E-05 
     16450; 1.084487E+00 ; 7.167829E-05 
     16460; 1.085216E+00 ; 7.123361E-05 
     16470; 1.084778E+00 ; 7.433898E-05 
     16480; 1.085133E+00 ; 7.272125E-05 
     16490; 1.085464E+00 ; 7.364130E-05 
     16500; 1.085200E+00 ; 7.041913E-05 
     16510; 1.085907E+00 ; 7.059160E-05 
     16520; 1.084829E+00 ; 7.205597E-05 
     16530; 1.086419E+00 ; 7.264554E-05 
     16540; 1.085084E+00 ; 7.158323E-05 
     16550; 1.084731E+00 ; 7.039032E-05 
     16570; 1.084056E+00 ; 7.223045E-05 
     16580; 1.084311E+00 ; 7.254404E-05 
     16600; 1.084124E+00 ; 7.048778E-05 
     16610; 1.084270E+00 ; 7.058460E-05 
     16620; 1.083977E+00 ; 7.211955E-05 
     16630; 1.084836E+00 ; 7.267683E-05 
     16650; 1.084182E+00 ; 7.037798E-05 
     16660; 1.084210E+00 ; 7.055407E-05 
     16670; 1.084197E+00 ; 7.222260E-05 
     16680; 1.084597E+00 ; 7.259231E-05 
     16690; 1.084479E+00 ; 7.143118E-05 
     16700; 1.084439E+00 ; 7.033681E-05 
     16710; 1.085191E+00 ; 7.053268E-05 
     16720; 1.085223E+00 ; 7.209130E-05 
     16730; 1.085219E+00 ; 7.267576E-05 
     16740; 1.084927E+00 ; 7.154360E-05 
     16750; 1.084715E+00 ; 7.019156E-05 
     16760; 1.085410E+00 ; 7.050243E-05 
     16770; 1.085178E+00 ; 7.209868E-05 
     16780; 1.085724E+00 ; 7.256853E-05 
     16790; 1.085526E+00 ; 7.145143E-05 
     16800; 1.085379E+00 ; 7.016882E-05 
     16810; 1.085054E+00 ; 7.046438E-05 
     16820; 1.084325E+00 ; 7.205454E-05 
     16830; 1.084873E+00 ; 7.251091E-05 
     16840; 1.084332E+00 ; 7.135759E-05 
     16850; 1.084581E+00 ; 7.003912E-05 
     16860; 1.084864E+00 ; 7.036211E-05 
     16870; 1.084327E+00 ; 7.207403E-05 
     16880; 1.085169E+00 ; 7.225230E-05 
     16890; 1.084046E+00 ; 7.116735E-05 
     16900; 1.084060E+00 ; 7.003108E-05 
     16910; 1.084956E+00 ; 7.023389E-05 
     16920; 1.084911E+00 ; 7.173379E-05 
     16930; 1.085083E+00 ; 7.224590E-05 
     16940; 1.084049E+00 ; 7.120492E-05 
     16950; 1.083751E+00 ; 6.990440E-05 
